fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Bayern Munich -- Werder Bremen,0,0.257584799,3.525610201,0.757534027,0,0,1,12,1,0,0,6,20,1,0,0,0,5,1,0,0,0.034339398,0.112544904,0,0.038906898,0,0,1,0,1,0,1,2,0,1,26/08/2016 22:30,0,0,0,0,0,4.540729027,0.1857912,3.783195,0.1857912,0.257584799,0.073246296,2016,Bundesliga
Augsburg -- Wolfsburg,0.040283699,0.051895801,0.344732702,0,0.016458699,0,0,2,0,0,1,1,10,0,1,0,0,0,0,0,0.166435003,0.072108101,0.47255101,0,0,1,0,5,0,0,1,2,9,0,0,27/08/2016 17:30,1,0,1,0,0,0.453370901,0.711094114,0.453370901,0.711094114,0.108638199,0.238543104,2016,Bundesliga
Borussia Dortmund -- Mainz 05,0.063724503,0.410959601,0.538003201,0.757776976,0.0493764,0,1,6,1,0,1,2,11,1,2,0,1,0,1,0,0.0384886,0.0109524,0.993958405,0,0.035448801,0,0,4,0,0,1,1,9,0,1,27/08/2016 17:30,0,0,1,0,0,1.819840681,1.078848206,1.062063705,1.078848206,0.524060505,0.084889801,2016,Bundesliga
Eintracht Frankfurt -- Schalke 04,0,0.1397262,0.901591504,0.757776976,0.0677858,0,0,2,1,1,0,3,6,1,1,0,0,1,0,0,0,0.065408802,0.318200702,0,0.547305828,0,1,1,0,1,0,3,6,0,2,27/08/2016 17:30,0,0,0,0,0,1.866880479,0.930915331,1.109103504,0.930915331,0.207512,0.61271463,2016,Bundesliga
FC Cologne -- Darmstadt,0,0.0816896,3.000141336,0,0.050121401,0,1,6,0,1,0,2,18,0,1,0,0,2,0,0,0.116545498,0.081485599,0.1893338,0,0.171902899,1,0,1,0,1,2,2,4,0,4,27/08/2016 17:30,0,0,0,0,0,3.131952336,0.559267797,3.131952336,0.559267797,0.131811,0.369933996,2016,Bundesliga
Hamburger SV -- Ingolstadt,0,0.0116923,0.235406204,0,0.0626081,0,0,1,0,0,0,1,6,0,1,0,0,1,0,0,0.139486298,0.190349108,0.761239199,0,0.116364304,0,0,5,0,0,2,3,6,0,2,27/08/2016 17:30,0,0,1,0,0,0.309706605,1.207438909,0.309706605,1.207438909,0.074300401,0.44619971,2016,Bundesliga
Borussia M.Gladbach -- Bayer Leverkusen,0.114552703,0.069925601,1.263500184,0,0.472488001,1,1,6,0,1,2,2,7,0,2,0,0,1,0,1,0,0.205492403,0.89482592,0,0.0114672,0,1,5,0,0,0,3,8,0,1,27/08/2016 20:30,0,0,1,0,0,1.920466488,1.111785524,1.920466488,1.111785524,0.656966304,0.216959603,2016,Bundesliga
Hertha Berlin -- Freiburg,0.033737499,0.083698504,0.736147502,0,0.01956,0,0,4,0,1,1,1,12,0,1,0,0,2,0,0,0,0.104167998,0.256554998,0,0,0,1,1,0,0,0,1,7,0,0,28/08/2016 17:30,0,1,0,0,0,0.873143505,0.360722996,0.873143505,0.360722996,0.136996003,0.104167998,2016,Bundesliga
Hoffenheim -- RasenBallsport Leipzig,0.106440403,0.080617897,0.956982298,0,0.0122002,0,1,4,0,0,2,1,7,0,1,0,1,1,0,0,0,0.794204214,1.694612697,0,0.0188771,0,2,7,0,0,0,8,14,0,1,28/08/2016 19:30,0,0,2,0,0,1.156240798,2.507694011,1.156240798,2.507694011,0.1992585,0.813081314,2016,Bundesliga
Schalke 04 -- Bayern Munich,0,0.063605703,0.871989014,0,0.029613901,0,1,1,0,0,0,1,7,0,1,0,0,0,0,0,0.103487302,0.019526601,2.103589699,0,0,0,0,2,0,0,2,1,15,0,0,09/09/2016 22:30,0,0,2,0,0,0.965208618,2.226603601,0.965208618,2.226603601,0.093219604,0.123013902,2016,Bundesliga
Bayer Leverkusen -- Hamburger SV,0.041802201,0.0103366,1.691910811,0,0.393754005,0,1,3,0,1,1,1,12,0,1,0,0,3,0,0,0.048946999,0.091329701,0.516013816,0,0,0,0,2,0,0,1,1,4,0,0,10/09/2016 17:30,0,0,1,0,0,2.137803618,0.656290516,2.137803618,0.656290516,0.445892807,0.1402767,2016,Bundesliga
Darmstadt -- Eintracht Frankfurt,0,0,0.2135937,0,0.063790601,0,0,1,0,0,0,0,6,0,2,0,0,1,0,0,0,0.065777503,1.199979162,0,0.404845462,0,0,2,0,1,0,1,8,0,5,10/09/2016 17:30,0,0,0,0,0,0.277384301,1.670602127,0.277384301,1.670602127,0.063790601,0.470622965,2016,Bundesliga
Freiburg -- Borussia M.Gladbach,0.150371,0.143656502,0.325018218,0.757776976,0.181613006,2,0,4,1,0,4,3,8,1,2,0,0,2,1,0,0,0,0.112343903,0,0.017915299,0,0,2,0,0,0,0,4,0,1,10/09/2016 17:30,0,0,1,0,0,1.558435701,0.130259202,0.800658725,0.130259202,0.475640507,0.017915299,2016,Bundesliga
Ingolstadt -- Hertha Berlin,0.050829001,0.0678681,0.831171002,0,0.036809199,0,1,3,0,1,1,2,7,0,1,0,0,0,0,0,0,0.061934199,0.772390493,0,0.0197715,0,1,4,0,1,0,1,5,0,1,10/09/2016 17:30,0,0,2,0,0,0.986677302,0.854096192,0.986677302,0.854096192,0.1555063,0.081705699,2016,Bundesliga
Wolfsburg -- FC Cologne,0.143495798,0.206230403,0.508415008,0,0.056184798,0,1,2,0,1,2,6,10,0,1,0,0,0,0,0,0.217757195,0.0750442,0.97086375,0,0.120203003,3,1,5,0,0,3,1,11,0,1,10/09/2016 17:30,0,0,0,0,0,0.914326007,1.383868148,0.914326007,1.383868148,0.405911,0.413004398,2016,Bundesliga
RasenBallsport Leipzig -- Borussia Dortmund,0.038616002,0.088097698,0.765350774,0,0.058593299,0,0,3,0,0,1,2,6,0,1,0,0,1,0,0,0,0.0171076,0.384711803,0,0.080659099,0,0,0,0,0,0,1,6,0,1,10/09/2016 20:30,0,0,0,0,0,0.950657773,0.482478502,0.950657773,0.482478502,0.185306999,0.097766699,2016,Bundesliga
Werder Bremen -- Augsburg,0,0,0.729678894,0.757776976,0.142016398,0,0,0,1,0,0,0,7,1,2,0,0,0,1,0,0.175920993,0.477769608,1.006172056,0,0,1,1,3,0,0,1,3,14,0,0,11/09/2016 17:30,1,1,0,0,0,1.629472268,1.659862657,0.871695292,1.659862657,0.142016398,0.653690601,2016,Bundesliga
Mainz 05 -- Hoffenheim,0,0.177745398,0.577799508,0,0.0326901,0,2,4,0,0,0,3,8,0,1,0,1,3,0,0,0.169112399,1.0413139,1.000585992,0,0.070133597,0,2,3,0,0,2,7,10,0,1,11/09/2016 19:30,0,1,3,0,0,0.788235007,2.281145887,0.788235007,2.281145887,0.210435499,1.280559896,2016,Bundesliga
FC Cologne -- Freiburg,0,0.1715995,1.233268529,0,0,0,1,2,0,0,0,2,7,0,0,0,1,2,0,0,0.037200201,0.119855098,1.119534863,0,0.160749704,1,0,6,0,1,1,2,12,0,2,16/09/2016 22:30,0,0,0,0,0,1.404868029,1.437339867,1.404868029,1.437339867,0.1715995,0.317805003,2016,Bundesliga
Bayern Munich -- Ingolstadt,0,0.0254361,0.4215359,0,0,0,0,5,0,0,0,1,9,0,0,0,0,3,0,0,0.054386899,0.096855598,1.358447893,0,0.0370287,1,0,4,0,0,1,3,8,0,1,17/09/2016 17:30,0,0,1,0,0,0.446971999,1.546719089,0.446971999,1.546719089,0.0254361,0.188271197,2016,Bundesliga
Borussia Dortmund -- Darmstadt,0.137142498,0.0162345,3.845904987,0,0.080539398,1,0,11,0,1,2,1,17,0,2,0,0,6,0,0,0,0,0.167469502,0,0.0122593,0,0,1,0,0,0,0,4,0,1,17/09/2016 17:30,0,0,0,0,0,4.079821384,0.179728802,4.079821384,0.179728802,0.233916396,0.0122593,2016,Bundesliga
Eintracht Frankfurt -- Bayer Leverkusen,0,0,2.156686911,0,0,0,0,8,0,0,0,0,17,0,0,0,0,2,0,0,0,0,1.361539416,0.757776976,0,0,0,3,0,0,0,0,6,1,0,17/09/2016 17:30,0,0,1,0,0,2.156686911,2.119316392,2.156686911,1.361539416,0,0,2016,Bundesliga
Hamburger SV -- RasenBallsport Leipzig,0,0.143371103,1.037313119,0,0,0,0,2,0,0,0,4,10,0,0,0,0,0,0,0,0.0186745,0.518479716,1.086152598,0.757776976,0.947448015,0,1,3,1,1,1,2,7,1,1,17/09/2016 17:30,0,0,2,1,1,1.180684222,3.328531805,1.180684222,2.57075483,0.143371103,1.484602232,2016,Bundesliga
Hoffenheim -- Wolfsburg,0.0377478,0.451283008,1.060990604,0,0.396256,0,0,5,0,0,1,1,17,0,1,0,0,0,0,0,0.064379498,0.318710102,2.121389778,0,0,0,3,6,0,0,1,6,14,0,0,17/09/2016 17:30,0,0,0,0,0,1.946277412,2.504479378,1.946277412,2.504479378,0.885286808,0.3830896,2016,Bundesliga
Borussia M.Gladbach -- Werder Bremen,0.039238699,0.0655428,2.767926333,0.757776976,0,0,0,5,1,0,1,2,11,1,0,0,0,3,1,0,0,0.079101101,1.123054102,0,0.051019501,0,0,4,0,0,0,2,6,0,1,17/09/2016 20:30,0,0,1,0,0,3.630484808,1.253174704,2.872707833,1.253174704,0.104781499,0.130120602,2016,Bundesliga
Augsburg -- Mainz 05,0,0.077932801,0.743734805,0,0.00699245,0,1,3,0,1,0,2,9,0,1,0,0,1,0,0,0.039677601,0.080266103,1.423918933,0,0,1,1,4,0,0,1,1,9,0,0,18/09/2016 17:30,0,1,2,0,0,0.828660056,1.543862637,0.828660056,1.543862637,0.084925251,0.119943704,2016,Bundesliga
Hertha Berlin -- Schalke 04,0,0,0.593680322,0,0.131161102,0,0,2,0,0,0,0,6,0,2,0,0,2,0,0,0,0.1123796,0.314497106,0,0,0,1,3,0,0,0,4,7,0,0,18/09/2016 19:30,0,0,0,0,0,0.724841424,0.426876706,0.724841424,0.426876706,0.131161102,0.1123796,2016,Bundesliga
Darmstadt -- Hoffenheim,0,0.073167101,0.98876128,0,0.604392491,0,1,2,0,0,0,2,7,0,3,0,0,1,0,0,0.0493735,0.238414902,1.16009821,0,0,0,0,4,0,0,1,3,11,0,0,20/09/2016 22:00,0,0,1,0,0,1.666320872,1.447886612,1.666320872,1.447886612,0.677559592,0.287788402,2016,Bundesliga
Freiburg -- Hamburger SV,0.086213302,0.285714798,1.393859905,0,0.028663401,1,0,3,0,0,2,5,12,0,1,0,0,1,0,0,0,0,0.610666588,0,0.037248898,0,0,0,0,0,0,0,6,0,1,20/09/2016 22:00,0,0,0,0,0,1.794451405,0.647915486,1.794451405,0.647915486,0.4005915,0.037248898,2016,Bundesliga
Ingolstadt -- Eintracht Frankfurt,0.109403998,0.0672422,0.45579246,0,0.149636202,0,0,2,0,1,1,2,8,0,2,0,0,0,0,0,0.0388311,0.165843897,0.132311299,0,0.0151096,1,2,2,0,0,1,3,4,0,1,20/09/2016 22:00,0,2,0,0,0,0.782074858,0.352095895,0.782074858,0.352095895,0.326282399,0.219784596,2016,Bundesliga
Wolfsburg -- Borussia Dortmund,0.125679001,0.0508397,2.340555129,0,0.193791095,1,0,7,0,1,1,1,11,0,3,0,0,1,0,0,0,0.0864693,2.255983654,0,0,0,1,8,0,0,0,1,9,0,0,20/09/2016 22:00,0,1,4,0,0,2.710864925,2.342452955,2.710864925,2.342452955,0.370309796,0.0864693,2016,Bundesliga
Bayer Leverkusen -- Augsburg,0.109331399,0.125783198,0.98167338,0.757776976,0.060306501,1,0,4,0,1,2,3,7,1,1,0,0,0,0,0,0,0.039306,0.1146149,0,0.076644398,0,0,2,0,0,0,2,2,0,1,21/09/2016 22:00,0,0,0,0,0,2.034871453,0.230565298,1.277094478,0.230565298,0.295421097,0.115950398,2016,Bundesliga
Bayern Munich -- Hertha Berlin,0,0.159719801,2.546222404,0,0.01127,0,0,6,0,0,0,2,13,0,1,0,0,3,0,0,0,0,0.153421596,0,0,0,0,2,0,0,0,0,2,0,0,21/09/2016 22:00,0,0,0,0,0,2.717212204,0.153421596,2.717212204,0.153421596,0.1709898,0,2016,Bundesliga
RasenBallsport Leipzig -- Borussia M.Gladbach,0,0.048675299,1.173496701,0,0.364643894,0,0,4,0,1,0,1,6,0,2,0,0,1,0,0,0,0,0.224261899,0,0,0,0,1,0,0,0,0,3,0,0,21/09/2016 22:00,0,0,1,0,0,1.586815894,0.224261899,1.586815894,0.224261899,0.413319193,0,2016,Bundesliga
Schalke 04 -- FC Cologne,0,0.183432599,1.193382514,0,0,0,2,5,0,0,0,5,12,0,0,0,0,1,0,0,0,0.080179103,1.108571966,0,0,0,1,4,0,0,0,2,7,0,0,21/09/2016 22:00,0,0,3,0,0,1.376815112,1.188751069,1.376815112,1.188751069,0.183432599,0.080179103,2016,Bundesliga
Werder Bremen -- Mainz 05,0,0.123354219,0.796451207,0,0,0,1,6,0,0,0,2,11,0,0,0,0,1,0,0,0,0.076452998,1.309470277,0,0,0,0,6,0,0,0,2,11,0,0,21/09/2016 22:00,0,0,2,0,0,0.919805426,1.385923276,0.919805426,1.385923276,0.123354219,0.076452998,2016,Bundesliga
Borussia Dortmund -- Freiburg,0.147211298,0.273701202,2.812391808,0,0,0,0,5,0,0,3,6,15,0,0,0,0,3,0,0,0,0.044844799,0.948279992,0,0.060716502,0,0,3,0,2,0,1,6,0,2,23/09/2016 22:30,0,0,1,0,0,3.233304309,1.053841293,3.233304309,1.053841293,0.4209125,0.105561301,2016,Bundesliga
Augsburg -- Darmstadt,0.0759889,0.0197806,1.858963618,0,0,1,0,5,0,0,2,1,16,0,0,0,0,1,0,0,0,0,0.106932031,0,0.022935599,0,0,0,0,0,0,0,4,0,1,24/09/2016 17:30,0,0,0,0,0,1.954733118,0.12986763,1.954733118,0.12986763,0.0957695,0.022935599,2016,Bundesliga
Borussia M.Gladbach -- Ingolstadt,0,0,1.181765582,0,0,0,0,5,0,0,0,0,7,0,0,0,0,2,0,0,0.038291901,0.052528702,0.404380015,0,0.0399184,0,0,2,0,0,1,2,3,0,2,24/09/2016 17:30,0,0,0,0,0,1.181765582,0.535119019,1.181765582,0.535119019,0,0.130739003,2016,Bundesliga
Eintracht Frankfurt -- Hertha Berlin,0,0.661911521,0.844415913,0,0,0,1,3,0,0,0,3,8,0,0,0,1,2,0,0,0,0,0.413800292,0.757776976,0,0,0,3,1,0,0,0,5,1,0,24/09/2016 17:30,0,0,2,1,0,1.506327434,1.171577267,1.506327434,0.413800292,0.661911521,0,2016,Bundesliga
Hamburger SV -- Bayern Munich,0,0.057678199,0.182378301,0,0.064879604,0,0,1,0,0,0,2,4,0,1,0,0,0,0,0,0.092868697,0.531590991,1.430996594,0,0.093268801,1,1,6,0,0,2,2,11,0,2,24/09/2016 17:30,0,0,1,0,0,0.304936104,2.148725082,0.304936104,2.148725082,0.122557803,0.717728488,2016,Bundesliga
Mainz 05 -- Bayer Leverkusen,0,0.518731691,1.220416108,0,0,0,2,3,0,0,0,2,7,0,0,0,1,1,0,0,0.072806701,0.033540402,1.643022483,0,0,1,1,4,0,0,1,1,14,0,0,24/09/2016 17:30,0,0,3,0,0,1.739147799,1.749369586,1.739147799,1.749369586,0.518731691,0.106347103,2016,Bundesliga
Werder Bremen -- Wolfsburg,0.078791298,0.550170682,0.421184102,0,0.064517803,1,1,2,0,0,1,3,12,0,1,0,1,1,0,0,0.048399098,0,0.435019703,0,0,0,0,3,0,0,1,0,10,0,0,24/09/2016 20:30,0,0,0,0,0,1.114663886,0.483418801,1.114663886,0.483418801,0.693479784,0.048399098,2016,Bundesliga
Hoffenheim -- Schalke 04,0,0.0128334,1.868504259,0,0,0,0,2,0,0,0,1,13,0,0,0,0,2,0,0,0,0.084497202,0.955705836,0,0.00687564,0,0,5,0,0,0,2,9,0,1,25/09/2016 17:30,0,0,1,0,0,1.881337659,1.047078678,1.881337659,1.047078678,0.0128334,0.091372842,2016,Bundesliga
FC Cologne -- RasenBallsport Leipzig,0,0,0.345177536,0,0.0227859,0,0,2,0,0,0,0,9,0,1,0,0,1,0,0,0.042058099,0.191127897,0.587984705,0,0,0,1,1,0,0,1,5,6,0,0,25/09/2016 19:45,0,0,1,0,0,0.367963436,0.821170702,0.367963436,0.821170702,0.0227859,0.233185996,2016,Bundesliga
RasenBallsport Leipzig -- Augsburg,0,0.081186898,0.963025109,0,0,0,1,9,0,0,0,1,16,0,0,0,0,2,0,0,0,0.033025301,0.258810602,0,0.021980099,0,0,2,0,0,0,2,3,0,1,30/09/2016 22:30,0,0,1,0,0,1.044212007,0.313816003,1.044212007,0.313816003,0.081186898,0.0550054,2016,Bundesliga
Bayern Munich -- FC Cologne,0.223042607,0.579782894,1.402809173,0,0,0,1,2,0,0,2,6,18,0,0,0,0,1,0,0,0,0.0165527,0.755816095,0,0.126825005,0,0,2,0,0,0,1,3,0,1,01/10/2016 17:30,0,0,1,0,0,2.205634674,0.899193799,2.205634674,0.899193799,0.802825501,0.143377705,2016,Bundesliga
Darmstadt -- Werder Bremen,0.110052899,0.030373801,0.370670307,0.757776976,0.00885601,0,0,1,1,0,2,1,4,1,1,0,0,1,1,0,0.045565099,0.260564202,0.495510114,0,0.743616402,0,3,3,0,1,1,5,7,0,2,01/10/2016 17:30,0,0,1,0,1,1.277729992,1.545255817,0.519953016,1.545255817,0.149282709,1.049745702,2016,Bundesliga
Freiburg -- Eintracht Frankfurt,0,0.183738096,0.264426997,0,0.016651699,0,0,2,0,1,0,3,7,0,1,0,0,1,0,0,0,0.148389205,0.567333493,0,0,0,0,3,0,0,0,2,12,0,0,01/10/2016 17:30,0,0,0,0,0,0.464816792,0.715722699,0.464816792,0.715722699,0.200389795,0.148389205,2016,Bundesliga
Hertha Berlin -- Hamburger SV,0,0.303552,1.396833491,0.757695973,0,0,2,2,1,0,0,5,8,1,0,0,1,0,1,0,0.051325802,0.118763,0.942358714,0,0,1,0,2,0,0,1,1,14,0,0,01/10/2016 17:30,0,0,0,0,0,2.458081463,1.112447515,1.70038549,1.112447515,0.303552,0.170088802,2016,Bundesliga
Ingolstadt -- Hoffenheim,0.060612898,0.658197491,0.467065929,0.757776976,0.286039103,1,1,1,1,1,1,5,8,1,3,0,0,0,1,0,0.028199701,0.151174704,3.226448515,0,0,1,0,7,0,0,1,3,16,0,0,01/10/2016 17:30,0,0,2,0,0,2.229692397,3.40582292,1.471915422,3.40582292,1.004849493,0.179374404,2016,Bundesliga
Bayer Leverkusen -- Borussia Dortmund,0.035934798,0.329923004,1.16111913,0,0,0,1,5,0,0,1,1,9,0,0,0,1,1,0,0,0.052873001,0,0.774226304,0,0.0103476,1,0,3,0,0,1,0,8,0,1,01/10/2016 20:30,0,0,0,0,0,1.526976932,0.837446905,1.526976932,0.837446905,0.365857802,0.063220601,2016,Bundesliga
Wolfsburg -- Mainz 05,0.063631497,0.43195329,0.827697929,0,0,1,1,0,0,0,1,5,13,0,0,0,0,0,0,0,0,0,0.256465398,0,0,0,0,2,0,0,0,0,7,0,0,02/10/2016 17:30,0,0,0,0,0,1.323282717,0.256465398,1.323282717,0.256465398,0.495584788,0,2016,Bundesliga
Schalke 04 -- Borussia M.Gladbach,0,0.016742099,2.385656199,0.757776976,0.00722391,0,0,6,1,1,0,1,12,1,1,0,0,3,1,0,0,0.297937792,0.456275497,0,0.0496394,0,0,3,0,0,0,2,8,0,2,02/10/2016 19:30,0,0,0,0,0,3.167399184,0.803852689,2.409622209,0.803852689,0.023966009,0.347577192,2016,Bundesliga
Borussia Dortmund -- Hertha Berlin,0.120592598,0,1.640754793,0.757776976,0.084210597,0,0,5,1,0,2,0,10,1,2,0,0,1,0,0,0.075180799,0,0.83876569,0,0.0808919,0,0,2,0,0,1,0,6,0,2,14/10/2016 22:30,0,0,1,0,0,2.603334963,0.994838389,1.845557988,0.994838389,0.204803195,0.156072699,2016,Bundesliga
Augsburg -- Schalke 04,0.0899157,0.089665302,0.236477501,0,0,0,0,5,0,0,2,2,7,0,0,0,0,1,0,0,0.046144001,0.169324301,0.525857305,0,0.0106418,0,0,3,0,0,1,4,6,0,1,15/10/2016 17:30,0,0,1,0,0,0.416058503,0.751967408,0.416058503,0.751967408,0.179581002,0.226110103,2016,Bundesliga
Borussia M.Gladbach -- Hamburger SV,0.095183201,0.545179505,1.367105599,1.515553951,0,0,0,3,1,0,1,7,12,2,0,0,0,0,0,0,0,0,0.124206412,0,0.0857068,0,0,0,0,0,0,0,4,0,1,15/10/2016 17:30,0,0,0,0,0,3.523022257,0.209913212,2.007468306,0.209913212,0.640362706,0.0857068,2016,Bundesliga
Eintracht Frankfurt -- Bayern Munich,0.053290199,0,2.022206661,0,0,0,0,4,0,0,1,0,12,0,0,0,0,2,0,0,0,0.436929706,1.055282182,0,0.0428521,0,1,4,0,0,0,2,11,0,1,15/10/2016 17:30,0,1,1,0,0,2.075496861,1.535063989,2.075496861,1.535063989,0.053290199,0.479781806,2016,Bundesliga
